#num, CALIFA_ID,ned_name,ra,dec,Mr,u-r,objID,fiberMag_r,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroRad_r,petroR50_r,petroR90_r,z,re
359,K0360,NGC3406NED01,162.9318003,51.02216247,-21.84,2.64,588013383811923987,15.53447437,16.01870918,14.16213703,13.35013485,12.89112377,12.6308012,17.29502678,6.787410259,23.47255898,0.025021899,11.880000114
360,K0361,UGC05990,163.1597517,34.48313833,-17.9,1.86,587739096444829722,17.55258942,16.08727646,14.79096985,14.18229103,13.90755177,13.80542374,18.55708885,8.477515221,23.55466843,0.00539701,8.7119998931
361,K0362,NGC3440,163.4561925,57.11865807,-18.34,1.51,587732580980949076,17.36962128,15.48922729,14.32868767,13.95587444,13.75988007,13.78969669,19.22363091,8.365961075,25.9689827,0.006391,10.295999527
362,K0363,NGC3462,163.8377253,7.69675209,-22.49,2.8,587732703404359724,15.05181694,15.35437775,13.3038826,12.48582458,12.07706928,11.85323429,20.61260986,8.108186722,26.2110157,0.021722,11.880000114
363,K0364,UGC06036,163.980253,36.86151794,-21.69,2.75,588017977275121756,15.71366882,16.02290154,14.13360214,13.23570919,12.77418423,12.46566582,17.62046432,6.994812965,23.85573959,0.021833001,6.7319998741
364,K0365,NGC3468,164.3798691,40.94615249,-22.18,2.95,588017948808445977,15.64605427,16.0226078,13.88315773,13.04082775,12.60035992,12.33192348,18.00725174,7.619221687,23.4357872,0.0251505,11.088000297
365,K0366,UGC06062,164.6565187,9.05045126,-20.14,2.58,587732771047800925,15.43466377,15.69018555,13.83702374,13.03668976,12.62610531,12.37927532,14.70427513,6.317261696,19.64590263,0.00875928,6.3359999656
366,K0367,UGC06063,164.6902977,25.14093431,-20.81,2.33,587741707805065341,17.26407242,16.37324905,14.74799156,13.98728085,13.579216,13.28307819,23.95001984,9.647931099,24.40293121,0.020256201,9.50399971
367,K0368,NGC3471,164.7874956,61.53066924,-20.01,2.27,588009372297723957,16.20364952,14.76660633,13.1261034,12.47224522,12.15747738,12.04522228,27.96481895,12.55758286,30.83049393,0.00707552,12.671999931
368,K0369,NGC3488,165.348368,57.67764021,-19.89,2.1,587729386074800140,17.50813103,15.48259544,13.5903616,13.35045815,12.96092606,12.89661789,36.92515182,16.21186638,30.69011688,0.0100968,17.819999694
369,K0370,UGC06104,165.4623348,16.60694587,-19.09,1.54,587742774552559768,18.18520546,15.84006977,14.59241199,14.2559557,14.09152794,14.26587868,24.17097092,10.97686386,25.73523331,0.010016,12.276000022
370,K0371,UGC06106,165.5466474,45.88898444,-21.44,2.54,588017111290347700,17.02875328,16.06275749,14.23080635,13.4850378,13.09478664,12.99277782,23.39378166,11.17998219,25.24917221,0.021872,11.088000297
371,K0372,UGC06136,166.1529361,45.98527948,-20.99,1.77,588017111290544176,17.50992966,16.00743675,14.63084793,14.20763779,13.96259975,14.00932789,20.15617371,9.78430748,27.11162186,0.025022799,11.484000206
372,K0373,UGC06148,166.4919976,36.40711591,-21.46,2.69,587739098056818761,16.28495979,16.4696312,14.61143494,13.74602222,13.26920795,12.98053169,18.02344131,7.144743919,23.64578056,0.0247212,6.7319998741
373,K0374,UGC06176,166.8528485,21.65708182,-19.8,2.29,587742061602472014,15.6734314,15.66089153,14.05724049,13.32591248,12.95899391,12.76513863,15.36828327,6.659337997,20.34576416,0.00895391,6.3359999656
374,K0375,NGC3540,167.317008,36.02108308,-21.64,2.79,587739097520209929,15.7524395,16.05895615,14.08126926,13.24057961,12.83162785,12.54848576,19.21022797,7.468001842,24.8878746,0.0213235,10.692000389
375,K0376,UGC06199,167.4656517,62.29183492,-20.7,2.24,588009372835250255,16.58861542,15.80442524,14.20063877,13.5264473,13.15178585,12.91018867,24.37073135,9.948451042,27.17327499,0.015900601,9.1079998016
376,K0377,UGC06207,167.4769051,24.25692572,-21.1,2.37,587741829658181697,16.82779884,16.24556351,14.40296459,13.80071163,13.53732204,13.44904804,20.77053833,9.359051704,28.77495575,0.02097,10.692000389
377,K0378,NGC3547,167.4830899,10.72083629,-19.32,1.58,587734894358364228,17.04047585,14.50782585,13.32317066,12.87147141,12.68040562,12.67121029,26.90167999,12.7312851,25.94384766,0.00529582,13.463999748
378,K0379,NGC3543,167.7352291,61.3470283,-18.07,1.9,588011097798869107,17.70513725,15.88055325,14.53225803,13.9500742,13.63929558,13.55264378,21.58224106,10.07719612,26.26677895,0.00556583,10.295999527
379,K0380,UGC06219,167.7382787,19.18275652,-21.32,2.86,587742572684378150,17.07192993,16.47020149,14.36278057,13.55455208,13.09570503,12.78177357,25.25852585,10.74074841,26.65493965,0.020781,11.088000297
380,K0381,IC0674,167.7765046,43.63300314,-21.8,2.56,588017604678909995,15.95995426,16.02095795,14.18655968,13.42266941,13.03974152,12.83215141,16.85931587,7.166273594,20.88031006,0.0250687,7.9200000762
381,K0382,NGC3561,167.8049554,28.69640403,-21.92,2.76,587741532784361477,16.56127167,16.51446152,14.5592289,13.68519211,13.25661373,13.05660343,19.99565315,8.527101517,24.67348862,0.0284801,11.880000114
382,K0383,UGC06256,168.484525,65.1775543,-18.65,4.64,587729156279894169,18.48978043,19.49648476,15.54977131,14.82124043,14.44205952,14.20078945,25.62569427,10.89762306,27.23762894,0.0112964,11.088000297
383,K0384,IC0677,168.4854006,12.30107544,-20.26,1.84,588017703999307867,17.03928947,15.17269516,13.78082466,13.28453255,13.03255463,12.99887943,24.22587967,10.71227741,25.05400658,0.0108844,10.295999527
384,K0385,UGC06273,168.7135458,35.50226346,-21.61,2.68,587739096446861414,16.03013802,16.03658295,14.15413761,13.30523491,12.86442947,12.57978535,18.94876289,8.202109337,25.32144737,0.0214884,7.9200000762
385,K0386,UGC06312,169.500807,7.8448889,-21.48,2.66,588017726004396045,16.01095963,16.25661278,14.36511517,13.49052048,13.03858662,12.78919125,19.12898254,7.939790249,23.82077599,0.0211228,9.8999996185
386,K0387,NGC3615,169.5277177,23.39732257,-22.39,2.89,587742189362151446,15.04591084,15.54968739,13.44667435,12.6124258,12.19999123,11.94544697,16.93156433,6.922566891,23.11178017,0.0220796,10.692000389
387,K0388,NGC3614,169.5888783,45.74817011,-19.96,2.52,588017110217785386,17.40100098,15.37334156,13.50313854,12.82241631,12.48964214,12.62364864,47.92036057,21.38073349,46.53778458,0.00773586,28.51199913
388,K0389,NGC3610,169.6052892,58.78625094,-21.16,2.37,587729386612719658,13.47556591,13.30621719,11.60164928,10.90700626,10.53754425,10.28888607,19.58841324,7.728846073,25.88859367,0.005904,10.295999527
389,K0390,UGC06332,169.819236,20.81354936,-21.78,2.65,587742012740862016,15.60507679,15.77765942,13.92255306,13.07931137,12.72309399,12.62558842,34.89532471,9.244995117,31.04879189,0.0207716,9.50399971
390,K0391,NGC3619,169.8398189,57.75780873,-20.05,2.88,587731892186447890,14.70120049,14.77687454,12.670681,11.85855484,11.42281914,11.24861717,29.83456993,11.53081894,37.75048065,0.00524,20.591999054
391,K0392,UGC06336,169.914199,24.92954438,-21.04,2.62,587741830196035706,16.55294991,16.94322014,15.13670826,14.27936172,13.83126545,13.54230309,12.28417778,5.62112236,17.22938919,0.0259609,5.5440001487
392,K0393,NGC3625,170.1305576,57.78140826,-18.84,1.85,587731892186513497,17.45064926,15.39712143,13.97849178,13.51160336,13.26794243,13.23381901,27.55140114,12.24110794,26.21575928,0.00659783,12.671999931
393,K0394,NGC3629,170.1325169,26.96335583,-19.14,1.66,587741709417906235,17.740345,14.60309792,13.25256824,12.89914989,12.86375713,13.36510181,45.27830887,19.68281174,38.25512314,0.00508298,27.719999313
394,K0395,UGC06355,170.1663045,31.22197111,-18.32,1.46,587739608621908004,18.61894798,15.8894968,14.65896416,14.39222431,14.33143902,14.45064068,30.42242813,12.92132568,34.27798462,0.00735095,13.463999748
395,K0396,CGCG126-035,170.2512963,24.30334961,-21.45,2.58,587742190436220969,16.30770111,16.66388321,14.80258179,14.0454855,13.67194271,13.42847824,15.11413288,5.73875761,19.57619095,0.0282252,6.3359999656
396,K0397,UGC06380,170.5093913,50.59372396,-21.3,2.19,587732134308610121,16.44795418,16.0035038,14.4399929,13.76449776,13.40336418,13.2039957,18.62541771,8.018951416,23.84466362,0.0233186,8.7119998931
397,K0398,UGC06383,170.5108631,42.81926184,-18.82,1.7,588017949884285040,18.46133041,16.37343597,15.04316044,14.62803268,14.40116215,14.42216396,26.56193733,11.76288414,25.19195175,0.010671,12.671999931
398,K0399,NGC3649,170.5614319,20.20843347,-20.64,2.3,588023670239985712,15.65309048,15.84711742,14.25850201,13.49122524,13.1142807,12.83793545,11.89178753,5.421813965,15.03237438,0.01496,5.9400000572
399,K0400,NGC3642,170.5745542,59.0745158,-19.89,2.12,587732582056525908,15.21584797,14.19120598,12.65140247,12.04407597,11.65463829,11.6792469,32.80127335,14.18554211,36.20840073,0.00532871,20.591999054
400,K0401,IC2763,170.5773236,13.06505278,-17.64,1.55,588017567631147019,18.38604736,16.15100479,14.95957756,14.53786087,14.36754704,14.38836193,26.06578255,11.22433758,25.62516785,0.00522851,12.671999931
401,K0402,NGC3648,170.6312937,39.8768766,-20.04,2.7,587738948289626153,14.8702383,15.16920853,13.22410679,12.42371464,11.99759865,11.7752018,21.50431824,8.25334549,24.75223541,0.006838,7.9200000762
402,K0403,NGC3650,170.6474545,20.70391991,-20.98,2.68,587742059993366564,16.60284996,15.899827,14.05546951,13.16486645,12.70089245,12.38210297,22.69100571,9.802362442,30.37948418,0.014571,9.8999996185
403,K0404,NGC3652,170.6626169,37.76510574,-19.74,1.39,587739099132067861,17.2339592,14.23394775,13.11789036,12.78808594,12.62909317,12.6271553,30.98037338,14.46322632,35.63103104,0.00669609,17.423999786
404,K0405,UGC06397,170.7587934,34.4976952,-21.08,2.85,587739295626559638,16.38284874,16.69945145,14.7324543,13.79877663,13.34862804,13.1061554,13.41230011,6.279788017,17.85137367,0.020828901,7.9200000762
405,K0406,NGC3656,170.9110312,53.84212834,-20.8,2.52,587733080272601104,16.86388588,14.9432869,13.09639835,12.38242245,12.0259304,11.83731937,31.45606232,13.77699566,34.63874054,0.00957,17.027999877
406,K0407,UGC06414,171.0214121,24.61543587,-20.63,2.67,587741829659623532,16.88960838,17.37914848,15.58700943,14.66264153,14.17361641,13.88061619,15.30054379,6.113973141,21.03849411,0.025568301,6.7319998741
407,K0408,NGC3668,171.3768705,63.44630225,-21.13,2.37,587729153595932708,16.03996468,14.79956627,13.05009747,12.40690613,12.06133461,11.92560959,34.75839996,14.2885046,33.67247772,0.011532,15.840000152
408,K0409,UGC06433,171.382551,38.0605757,-18.04,1.28,588017977277743171,18.18750763,15.91376972,14.90028667,14.59145546,14.57701397,14.6990366,31.67405319,12.86641216,28.724123,0.00703027,14.255999565
409,K0410,NGC3674,171.6108389,57.04835576,-20.09,2.6,587731891113033784,14.69236851,15.06870842,13.22336578,12.43575191,12.01603508,11.74092674,13.64706898,5.754017353,18.4086132,0.006731,5.9400000572
410,K0411,UGC06455,171.8412875,40.01305557,-17.97,2.46,587738948290019484,18.785923,17.08580971,15.11620426,14.57332897,14.45048618,14.58564854,30.51818085,13.64313126,29.27689743,0.00674975,14.255999565
411,K0412,NGC3683,171.8826981,56.87704834,-19.97,2.52,587735696440623158,15.89673233,14.69488716,12.95512295,12.14025784,11.73810768,11.45193005,30.61983299,13.8458271,31.3909874,0.00576474,15.444000244
412,K0413,NGC3682,171.9216643,66.58985112,-19.53,2.1,587725551210266647,14.94273376,14.35934734,12.93808556,12.23847675,11.8712616,11.66558933,20.01061249,8.226912498,27.96900368,0.005066,12.276000022
413,K0414,NGC3687,172.0025239,29.5110521,-20.45,2.41,587741490373328932,15.81082535,15.01107979,13.11197472,12.54639244,12.22018337,12.38673496,32.48273087,14.74063301,32.58270645,0.008342,16.631999969
414,K0415,NGC3697,172.2098844,20.79501312,-21.94,2.25,587742059994021915,16.21656418,15.27048683,13.62113571,12.95262146,12.6210289,12.52282047,38.38792419,15.73694515,39.78262711,0.020888,17.027999877
415,K0416,NGC3683A,172.2989826,57.13233903,-20.27,2.72,587731891113230437,17.14519119,15.28769588,13.16571236,12.53386402,12.27437401,12.42602062,39.5274086,18.03350449,36.57483673,0.008106,20.988000869
416,K0417,NGC3712,172.7889774,28.56646139,-16.92,1.38,587741531712454796,19.06167984,16.65356827,15.62271786,15.21586704,15.31115723,15.52908134,25.57966805,10.94864941,25.92596054,0.00549971,23.36400032
417,K0418,NGC3752,173.1344363,74.62732707,-19.0,2.02,587745965711556674,17.25883675,15.43429375,13.87060165,13.29682732,12.97422791,13.10717583,30.29886436,12.50124741,30.7291584,0.006398,14.652000427
418,K0419,UGC06526,173.1646081,35.32838647,-18.08,1.66,587739408388587523,17.29363823,16.0032444,14.73476219,14.29579067,14.05777931,14.09151268,18.12940025,8.601293564,22.56343269,0.00614393,5.1479997634
419,K0420,NGC3728,173.3157545,24.44688685,-21.8,2.59,587741726305615919,15.45514107,15.94967175,14.04714489,13.30011368,12.93219471,12.69612789,13.81298542,6.056719303,19.73647118,0.023127001,9.1079998016
420,K0421,NGC3725,173.4188845,61.88802851,-20.5,2.56,588011097800048684,16.16983223,15.51805401,13.57300472,12.93064499,12.6501503,12.73780918,30.84265518,14.49810505,29.06311989,0.0111499,17.027999877
421,K0422,UGC06545,173.4335794,32.63365761,-19.69,2.07,587739648358023225,16.79236603,15.53266811,13.90209675,13.40115738,13.04629612,12.81137466,25.54679871,11.07525253,24.67702293,0.00883,11.484000206
422,K0423,UGC06588,174.3063438,15.43252154,-19.85,2.25,587738411409473647,18.35595512,16.48999786,14.77223206,14.16436291,13.92301846,13.92521572,29.56239891,13.16531467,27.87537575,0.013463,12.671999931
423,K0424,NGC3762,174.349292,61.75936822,-21.11,2.66,588009371225948177,14.95361519,15.16742802,13.25185299,12.44048405,12.02235413,11.76511955,17.89254951,7.270897865,24.1564846,0.011468,7.9200000762
424,K0425,NGC3772,174.4519712,22.69128365,-20.62,2.61,587742062142488583,16.09041405,15.75969791,13.86808777,13.09293365,12.69684029,12.51503658,24.08791542,10.30968094,24.81986237,0.0118778,9.8999996185
425,K0426,NGC3753,174.4741438,21.98119503,-22.15,4.0,587742013816569921,16.73874092,17.53312492,14.53363991,13.45529842,12.90122509,12.82174397,26.52700424,10.42894745,29.00259209,0.02912,13.859999656
426,K0427,UGC06617,174.8234528,9.96239653,-21.52,2.62,587732771589062754,15.57961273,16.07745934,14.20036221,13.37842464,12.9680109,12.7138319,12.98166561,5.54923439,16.75469971,0.020761,6.7319998741
427,K0428,NGC3780,174.8431719,56.27066284,-20.57,2.98,587735695367536660,16.3476181,15.21364594,12.90565872,12.20294094,11.90610886,11.89642143,56.67408752,26.01942444,52.5429306,0.00799788,29.700000762
428,K0429,NGC3786,174.9266447,31.90602912,-19.82,4.94,587739647284805742,18.67803574,18.29918861,13.95367146,13.30287457,13.02199459,12.84780788,36.60650635,17.86113167,35.08094025,0.01,17.423999786
429,K0430,NGC3800,175.0562404,15.34232796,-21.08,2.29,587735349107884039,16.62064934,14.89498138,13.31350994,12.52667713,12.167202,11.90268135,30.12701035,12.9946804,34.83900833,0.011048,13.067999839
430,K0431,NGC3798,175.0580803,24.69706384,-21.12,2.45,587742190438121488,15.35022545,15.1360817,13.39652348,12.60763073,12.20388031,11.9528265,18.49248695,8.132746696,22.59585381,0.0119968,9.8999996185
431,K0432,NGC3801,175.0707619,17.72788781,-21.39,3.02,587742775093493871,16.22127342,15.32414532,13.15032101,12.22525215,11.74832726,11.55086136,34.17175674,15.25270557,39.92629623,0.0116505,21.384000778
432,K0433,NGC3805,175.1736605,20.34294673,-22.57,2.81,587742573224329271,15.47629929,15.30642223,13.29509735,12.43891907,12.00178623,11.75261116,21.14362144,8.676908493,26.2249794,0.0217997,11.880000114
433,K0434,NGC3812,175.2821666,24.82183533,-21.16,2.8,587742190438252553,14.74552822,15.43831921,13.39807892,12.57548523,12.17130566,11.89707851,15.63125229,6.369784832,22.05263519,0.012102,9.8999996185
434,K0435,NGC3809,175.3168915,59.88577042,-20.99,2.66,587742980710924374,14.96533775,15.20847702,13.31271458,12.52080441,12.11195564,11.85331726,17.27687645,6.942241192,22.50049591,0.011475,9.50399971
435,K0436,NGC3811,175.3192834,47.69081303,-20.76,2.3,588017111830233150,15.59363556,14.94714642,13.20209312,12.60522747,12.23301697,12.15197468,30.68234825,13.90186405,29.79623032,0.010247,17.027999877
436,K0437,NGC3815,175.4137157,24.8004982,-20.74,2.04,587742190438252630,16.52752304,15.18694973,13.68370247,13.0718832,12.73697948,12.6236763,22.67662811,10.19085026,26.95852852,0.0123856,10.295999527
437,K0438,UGC06653,175.4155525,15.96571253,-19.98,2.27,587738571115397165,15.8501215,15.90931511,14.33258343,13.56294155,13.16269016,12.86603355,13.27772808,6.018883228,17.02684784,0.0107335,5.9400000572
438,K0439,NGC3816,175.4501422,20.10371403,-22.11,2.69,588023669705080900,15.24866772,15.32174778,13.35255146,12.58686638,12.19603539,12.04314137,25.76708984,10.23843956,31.51118469,0.019148,13.859999656
439,K0440,NGC3825,175.5988768,10.26414064,-22.21,2.52,587734893288095841,15.01513863,15.51225758,13.65995312,12.85079861,12.45017815,12.18597317,12.43569088,5.742697716,18.44176292,0.021631701,7.5240001678
440,K0441,UGC06677,175.7176323,26.54070034,-21.09,2.89,587741600954712170,16.1593914,17.3989315,15.44138622,14.45071316,13.92509937,13.57578278,9.174459457,3.765535593,13.0845356,0.0285269,5.5440001487
441,K0442,IC2951,175.8523157,19.74981858,-21.42,2.89,588023669168406551,15.97177982,16.33891678,14.16243649,13.40124512,13.00720787,12.912714,27.42063141,10.61381054,27.26733398,0.020347,12.276000022
442,K0443,NGC3832,175.8809829,22.72543492,-21.88,2.33,587742062143013024,17.74462891,15.58965111,13.93356133,13.20135689,12.9903307,13.08667278,40.42566681,19.07269287,37.16973114,0.023091299,22.968000412
443,K0444,UGC06697,175.9544637,19.96846565,-21.35,1.52,587742572687786052,17.43718338,15.25144482,14.20829773,13.67717552,13.4355154,13.28936386,27.57295799,12.12915993,26.24594307,0.02217,15.048000335
444,K0445,NGC3842,176.0089823,19.94982267,-22.56,3.05,587742572687786132,15.46519852,15.43622303,13.16330433,12.33175564,11.89116478,11.70816994,28.66279793,11.68824673,31.71849632,0.0208255,18.611999511
445,K0446,NGC3853,176.1180321,16.55810491,-21.1,2.69,587742773483274278,15.02377033,15.28171253,13.33107567,12.51513386,12.09560013,11.8559866,18.77620125,7.71133852,24.05801773,0.0110579,10.692000389
446,K0447,NGC3862,176.2709244,19.60634728,-22.19,3.21,588023669168537724,15.44750977,16.03621101,13.63257694,12.77332497,12.35545826,12.1008358,22.16206169,8.580674171,29.61413956,0.021624099,18.215999603
447,K0448,NGC3867,176.3734048,19.40016577,-22.23,2.88,587742572151046247,16.04485893,15.97891712,13.88251305,13.03826332,12.65150642,12.49742222,35.17369461,11.76388073,29.15823555,0.0249795,13.463999748
448,K0449,NGC3869,176.4398335,10.82459554,-21.08,2.75,587732772663525401,15.35431671,15.38278008,13.3541317,12.46379566,12.00134945,11.68776512,14.76339722,6.998524666,20.70462227,0.0100682,7.5240001678
449,K0450,NGC3872,176.4543723,13.76667997,-21.72,2.71,587735346960924759,14.39420986,14.69804668,12.7120142,11.86372471,11.41777897,11.13116074,20.21695518,8.125649452,28.3373127,0.010541,14.255999565
